ts_code,symbol,name,area,industry
600319.SH,600319,亚星化学,山东,化工原料
600320.SH,600320,振华重工,上海,专用机械
600322.SH,600322,津投城开,天津,区域地产
600323.SH,600323,瀚蓝环境,广东,环境保护
600325.SH,600325,华发股份,广东,区域地产
600326.SH,600326,西藏天路,西藏,水泥
600327.SH,600327,大东方,江苏,医疗保健
600328.SH,600328,中盐化工,内蒙,化工原料
600329.SH,600329,达仁堂,天津,中成药
600330.SH,600330,天通股份,浙江,专用机械
600331.SH,600331,宏达股份,四川,农药化肥
600332.SH,600332,白云山,广东,中成药
600333.SH,600333,长春燃气,吉林,供气供热
600335.SH,600335,国机汽车,天津,汽车服务
600336.SH,600336,澳柯玛,山东,家用电器
600337.SH,600337,美克家居,江西,家居用品
600338.SH,600338,西藏珠峰,西藏,铅锌
600339.SH,600339,中油工程,新疆,石油开采
600340.SH,600340,华夏幸福,河北,园区开发
600343.SH,600343,航天动力,陕西,机械基件
600345.SH,600345,长江通信,湖北,通信设备
600346.SH,600346,恒力石化,辽宁,石油加工
600348.SH,600348,华阳股份,山西,煤炭开采
600350.SH,600350,山东高速,山东,路桥
600351.SH,600351,亚宝药业,山西,中成药
600352.SH,600352,浙江龙盛,浙江,染料涂料
600353.SH,600353,旭光电子,四川,元器件
600354.SH,600354,敦煌种业,甘肃,种植业
600355.SH,600355,*ST精伦,湖北,专用机械
600356.SH,600356,恒丰纸业,黑龙江,造纸
600358.SH,600358,ST联合,江西,广告包装
600359.SH,600359,新农开发,新疆,种植业
600360.SH,600360,*ST华微,吉林,半导体
600361.SH,600361,创新新材,北京,铝
600362.SH,600362,江西铜业,江西,铜
600363.SH,600363,联创光电,江西,元器件
600365.SH,600365,ST通葡,吉林,互联网
600366.SH,600366,宁波韵升,浙江,矿物制品
600367.SH,600367,红星发展,贵州,化工原料
600368.SH,600368,五洲交通,广西,路桥
600369.SH,600369,西南证券,重庆,证券
600370.SH,600370,三房巷,江苏,化工原料
600371.SH,600371,万向德农,黑龙江,种植业
600372.SH,600372,中航机载,北京,航空
600373.SH,600373,中文传媒,江西,出版业
600375.SH,600375,汉马科技,安徽,汽车整车
600376.SH,600376,首开股份,北京,区域地产
600377.SH,600377,宁沪高速,江苏,路桥
600378.SH,600378,昊华科技,四川,化工原料
600379.SH,600379,宝光股份,陕西,电气设备
600380.SH,600380,健康元,深圳,化学制药
600381.SH,600381,*ST春天,青海,医疗保健
600382.SH,600382,广东明珠,广东,普钢
600383.SH,600383,金地集团,深圳,全国地产
600386.SH,600386,北巴传媒,北京,汽车服务
600388.SH,600388,龙净环保,福建,环境保护
600389.SH,600389,江山股份,江苏,农药化肥
600390.SH,600390,五矿资本,湖南,多元金融
600391.SH,600391,航发科技,四川,航空
600392.SH,600392,盛和资源,四川,小金属
600395.SH,600395,盘江股份,贵州,煤炭开采
600396.SH,600396,华电辽能,辽宁,火力发电
600397.SH,600397,安源煤业,江西,煤炭开采
600398.SH,600398,海澜之家,江苏,服饰
600399.SH,600399,抚顺特钢,辽宁,特种钢
600400.SH,600400,红豆股份,江苏,服饰
600403.SH,600403,大有能源,河南,煤炭开采
600405.SH,600405,动力源,北京,电气设备
600406.SH,600406,国电南瑞,江苏,电气设备
600408.SH,600408,安泰集团,山西,焦炭加工
600409.SH,600409,三友化工,河北,化纤
600410.SH,600410,华胜天成,北京,软件服务
600415.SH,600415,小商品城,浙江,商品城
600416.SH,600416,湘电股份,湖南,电气设备
600418.SH,600418,江淮汽车,安徽,汽车整车
600419.SH,600419,天润乳业,新疆,乳制品
600420.SH,600420,国药现代,上海,化学制药
600421.SH,600421,*ST华嵘,湖北,专用机械
600422.SH,600422,昆药集团,云南,中成药
600423.SH,600423,柳化股份,广西,农药化肥
600425.SH,600425,青松建化,新疆,水泥
600426.SH,600426,华鲁恒升,山东,农药化肥
600428.SH,600428,中远海特,广东,水运
600429.SH,600429,三元股份,北京,乳制品
600433.SH,600433,冠豪高新,广东,造纸
600435.SH,600435,北方导航,北京,专用机械
600436.SH,600436,片仔癀,福建,中成药
600438.SH,600438,通威股份,四川,电气设备
600439.SH,600439,瑞贝卡,河南,服饰
600444.SH,600444,国机通用,安徽,专用机械
600446.SH,600446,金证股份,深圳,软件服务
600448.SH,600448,华纺股份,山东,纺织
600449.SH,600449,宁夏建材,宁夏,水泥
600452.SH,600452,涪陵电力,重庆,水力发电
600455.SH,600455,博通股份,陕西,文教休闲
600456.SH,600456,宝钛股份,陕西,小金属
600458.SH,600458,时代新材,湖南,塑料
600459.SH,600459,贵研铂业,云南,小金属
600460.SH,600460,士兰微,浙江,半导体
600461.SH,600461,洪城环境,江西,水务
600463.SH,600463,空港股份,北京,园区开发
600467.SH,600467,好当家,山东,渔业
600468.SH,600468,百利电气,天津,电气设备
600469.SH,600469,风神股份,河南,汽车配件
600470.SH,600470,六国化工,安徽,农药化肥
600475.SH,600475,华光环能,江苏,电气设备
600476.SH,600476,湘邮科技,湖南,软件服务
600477.SH,600477,杭萧钢构,浙江,钢加工
600478.SH,600478,科力远,湖南,电气设备
600479.SH,600479,千金药业,湖南,中成药
600480.SH,600480,凌云股份,河北,汽车配件
600481.SH,600481,双良节能,江苏,电气设备
600482.SH,600482,中国动力,河北,船舶
600483.SH,600483,福能股份,福建,新型电力
600486.SH,600486,扬农化工,江苏,农药化肥
600487.SH,600487,亨通光电,江苏,通信设备
600488.SH,600488,津药药业,天津,化学制药
600489.SH,600489,中金黄金,北京,黄金
600490.SH,600490,鹏欣资源,上海,铜
600491.SH,600491,龙元建设,浙江,建筑工程
600493.SH,600493,凤竹纺织,福建,纺织
600495.SH,600495,晋西车轴,山西,运输设备
600496.SH,600496,精工钢构,安徽,钢加工
600497.SH,600497,驰宏锌锗,云南,铅锌
600498.SH,600498,烽火通信,湖北,通信设备
600499.SH,600499,科达制造,广东,专用机械
600500.SH,600500,中化国际,上海,塑料
600501.SH,600501,航天晨光,江苏,专用机械
600502.SH,600502,安徽建工,安徽,建筑工程
600503.SH,600503,华丽家族,上海,区域地产
600505.SH,600505,西昌电力,四川,水力发电
600506.SH,600506,统一股份,新疆,石油加工
600507.SH,600507,方大特钢,江西,特种钢
600508.SH,600508,上海能源,上海,煤炭开采
600509.SH,600509,天富能源,新疆,火力发电
600510.SH,600510,黑牡丹,江苏,全国地产
600511.SH,600511,国药股份,北京,医药商业
600512.SH,600512,腾达建设,浙江,建筑工程
600513.SH,600513,联环药业,江苏,化学制药
600515.SH,600515,海南机场,海南,机场
600516.SH,600516,方大炭素,甘肃,矿物制品
600517.SH,600517,国网英大,上海,多元金融
600518.SH,600518,康美药业,广东,中成药
600519.SH,600519,贵州茅台,贵州,白酒
600520.SH,600520,三佳科技,安徽,半导体
600521.SH,600521,华海药业,浙江,化学制药
600522.SH,600522,中天科技,江苏,通信设备
600523.SH,600523,贵航股份,贵州,汽车配件
600525.SH,600525,ST长园,深圳,电气设备
600526.SH,600526,菲达环保,浙江,环境保护
600527.SH,600527,江南高纤,江苏,化纤
600528.SH,600528,中铁工业,北京,运输设备
600529.SH,600529,山东药玻,山东,医疗保健
600530.SH,600530,交大昂立,上海,医疗保健
600531.SH,600531,豫光金铅,河南,铅锌
600533.SH,600533,栖霞建设,江苏,区域地产
600535.SH,600535,天士力,天津,中成药
600536.SH,600536,中国软件,北京,软件服务
600537.SH,600537,亿晶光电,浙江,电气设备
600538.SH,600538,国发股份,广西,医药商业
600539.SH,600539,狮头股份,山西,互联网
600540.SH,600540,新赛股份,新疆,种植业
600543.SH,600543,莫高股份,甘肃,红黄酒
600545.SH,600545,卓郎智能,新疆,纺织机械
600546.SH,600546,山煤国际,山西,煤炭开采
600547.SH,600547,山东黄金,山东,黄金
600548.SH,600548,深高速,深圳,路桥
600549.SH,600549,厦门钨业,福建,小金属
600550.SH,600550,保变电气,河北,电气设备
600551.SH,600551,时代出版,安徽,出版业
600552.SH,600552,凯盛科技,安徽,元器件
600556.SH,600556,天下秀,广西,互联网
600557.SH,600557,康缘药业,江苏,中成药
600558.SH,600558,大西洋,四川,钢加工
600559.SH,600559,老白干酒,河北,白酒
600560.SH,600560,金自天正,北京,电气设备
600561.SH,600561,江西长运,江西,公共交通
600562.SH,600562,国睿科技,江苏,通信设备
600563.SH,600563,法拉电子,福建,元器件
600566.SH,600566,济川药业,湖北,中成药
600567.SH,600567,山鹰国际,安徽,造纸
600568.SH,600568,ST中珠,湖北,医疗保健
600569.SH,600569,安阳钢铁,河南,普钢
600570.SH,600570,恒生电子,浙江,软件服务
600571.SH,600571,信雅达,浙江,软件服务
600572.SH,600572,康恩贝,浙江,中成药
600573.SH,600573,惠泉啤酒,福建,啤酒
600575.SH,600575,淮河能源,安徽,火力发电
600576.SH,600576,祥源文旅,浙江,旅游景点
600577.SH,600577,精达股份,安徽,电气设备
600578.SH,600578,京能电力,北京,火力发电
600579.SH,600579,中化装备,山东,化工机械
600580.SH,600580,卧龙电驱,浙江,电气设备
600581.SH,600581,八一钢铁,新疆,普钢
600582.SH,600582,天地科技,北京,专用机械
600583.SH,600583,海油工程,天津,石油开采
600584.SH,600584,长电科技,江苏,半导体
600585.SH,600585,海螺水泥,安徽,水泥
600586.SH,600586,金晶科技,山东,玻璃
600587.SH,600587,新华医疗,山东,医疗保健
600588.SH,600588,用友网络,北京,软件服务
600589.SH,600589,大位科技,广东,软件服务
600590.SH,600590,泰豪科技,江西,通信设备
600592.SH,600592,龙溪股份,福建,机械基件
600593.SH,600593,大连圣亚,辽宁,旅游景点
600594.SH,600594,益佰制药,贵州,中成药
600595.SH,600595,中孚实业,河南,铝
600596.SH,600596,新安股份,浙江,化工原料
600597.SH,600597,光明乳业,上海,乳制品
600598.SH,600598,北大荒,黑龙江,种植业
600599.SH,600599,*ST熊猫,湖南,化工原料
600600.SH,600600,青岛啤酒,山东,啤酒
600601.SH,600601,方正科技,上海,元器件
600602.SH,600602,云赛智联,上海,软件服务
600603.SH,600603,ST广物,四川,区域地产
600604.SH,600604,市北高新,上海,园区开发
600605.SH,600605,汇通能源,上海,房产服务
600606.SH,600606,绿地控股,上海,全国地产
600608.SH,600608,*ST沪科,上海,商贸代理
600609.SH,600609,金杯汽车,辽宁,汽车配件
600610.SH,600610,中毅达,贵州,化工原料
600611.SH,600611,大众交通,上海,公共交通
600612.SH,600612,老凤祥,上海,服饰
600613.SH,600613,神奇制药,上海,中成药
600615.SH,600615,鑫源智造,重庆,铝
600616.SH,600616,金枫酒业,上海,红黄酒
600617.SH,600617,国新能源,山西,供气供热
600618.SH,600618,氯碱化工,上海,化工原料
600619.SH,600619,海立股份,上海,家用电器
600620.SH,600620,天宸股份,上海,综合类
600621.SH,600621,华鑫股份,上海,证券
600622.SH,600622,光大嘉宝,上海,区域地产
600623.SH,600623,华谊集团,上海,化工原料
600624.SH,600624,复旦复华,上海,化学制药
600626.SH,600626,申达股份,上海,汽车配件
600628.SH,600628,新世界,上海,百货
600629.SH,600629,华建集团,上海,建筑工程
600630.SH,600630,龙头股份,上海,服饰
600633.SH,600633,浙数文化,浙江,互联网
600635.SH,600635,大众公用,上海,供气供热
600636.SH,600636,*ST国化,上海,文教休闲
600637.SH,600637,东方明珠,上海,影视音像
600638.SH,600638,新黄浦,上海,区域地产
600639.SH,600639,浦东金桥,上海,园区开发
600640.SH,600640,国脉文化,上海,影视音像
600641.SH,600641,万业企业,上海,区域地产
600642.SH,600642,申能股份,上海,火力发电
600643.SH,600643,爱建集团,上海,多元金融
600644.SH,600644,乐山电力,四川,水力发电
600645.SH,600645,中源协和,天津,医疗保健
600648.SH,600648,外高桥,上海,园区开发
600649.SH,600649,城投控股,上海,区域地产
600650.SH,600650,锦江在线,上海,公共交通
600651.SH,600651,飞乐音响,上海,电器仪表
600653.SH,600653,申华控股,辽宁,汽车服务
600654.SH,600654,中安科,湖北,仓储物流
600655.SH,600655,豫园股份,上海,百货
600657.SH,600657,信达地产,北京,全国地产
600658.SH,600658,电子城,北京,园区开发
600660.SH,600660,福耀玻璃,福建,汽车配件
600661.SH,600661,昂立教育,上海,文教休闲
600662.SH,600662,外服控股,上海,文教休闲
600663.SH,600663,陆家嘴,上海,园区开发
600664.SH,600664,哈药股份,黑龙江,化学制药
600665.SH,600665,天地源,陕西,全国地产
600666.SH,600666,奥瑞德,黑龙江,元器件
600667.SH,600667,太极实业,江苏,半导体
600668.SH,600668,尖峰集团,浙江,水泥
600671.SH,600671,天目药业,浙江,中成药
600673.SH,600673,东阳光,广东,综合类
600674.SH,600674,川投能源,四川,水力发电
600675.SH,600675,中华企业,上海,区域地产
600676.SH,600676,交运股份,上海,汽车配件
600678.SH,600678,四川金顶,四川,水泥
600679.SH,600679,上海凤凰,上海,文教休闲
600681.SH,600681,百川能源,湖北,供气供热
600682.SH,600682,南京新百,江苏,生物制药
600683.SH,600683,京投发展,浙江,区域地产
600684.SH,600684,珠江股份,广东,区域地产
600685.SH,600685,中船防务,广东,船舶
600686.SH,600686,金龙汽车,福建,汽车整车
600688.SH,600688,上海石化,上海,石油加工
600689.SH,600689,上海三毛,上海,综合类
600690.SH,600690,海尔智家,山东,家用电器
600691.SH,600691,阳煤化工,山西,农药化肥
600692.SH,600692,亚通股份,上海,区域地产
600693.SH,600693,东百集团,福建,百货
600694.SH,600694,大商股份,辽宁,百货
600696.SH,600696,*ST岩石,上海,白酒
600697.SH,600697,欧亚集团,吉林,百货
600698.SH,600698,湖南天雁,湖南,汽车配件
600699.SH,600699,均胜电子,浙江,汽车配件
600702.SH,600702,舍得酒业,四川,白酒
600703.SH,600703,三安光电,湖北,半导体
600704.SH,600704,物产中大,浙江,仓储物流
600706.SH,600706,曲江文旅,陕西,旅游景点
600707.SH,600707,彩虹股份,陕西,元器件
600708.SH,600708,光明地产,上海,全国地产
600710.SH,600710,苏美达,江苏,商贸代理
600711.SH,600711,盛屯矿业,福建,小金属
600712.SH,600712,南宁百货,广西,百货
600713.SH,600713,南京医药,江苏,医药商业
600714.SH,600714,金瑞矿业,青海,化工原料
600715.SH,600715,文投控股,北京,影视音像
600716.SH,600716,凤凰股份,江苏,区域地产
600717.SH,600717,天津港,天津,港口
600718.SH,600718,东软集团,辽宁,软件服务
600719.SH,600719,大连热电,辽宁,供气供热
600720.SH,600720,中交设计,甘肃,建筑工程
600721.SH,600721,百花医药,新疆,生物制药
600722.SH,600722,金牛化工,河北,化工原料
600724.SH,600724,宁波富达,浙江,综合类
600725.SH,600725,云维股份,云南,商贸代理
600726.SH,600726,华电能源,黑龙江,火力发电
600727.SH,600727,鲁北化工,山东,化工原料
600728.SH,600728,佳都科技,广东,软件服务
600729.SH,600729,重庆百货,重庆,百货
600730.SH,600730,中国高科,北京,文教休闲
600731.SH,600731,湖南海利,湖南,农药化肥
600732.SH,600732,爱旭股份,上海,电气设备
600733.SH,600733,北汽蓝谷,北京,汽车整车
600734.SH,600734,实达集团,福建,软件服务
600735.SH,600735,新华锦,山东,服饰
600736.SH,600736,苏州高新,江苏,园区开发
600737.SH,600737,中粮糖业,新疆,食品
600738.SH,600738,丽尚国潮,甘肃,百货
600739.SH,600739,辽宁成大,辽宁,生物制药
600740.SH,600740,山西焦化,山西,焦炭加工
600741.SH,600741,华域汽车,上海,汽车配件
600742.SH,600742,富维股份,吉林,汽车配件
600743.SH,600743,华远控股,北京,区域地产
600744.SH,600744,华银电力,湖南,火力发电
600745.SH,600745,闻泰科技,湖北,半导体
600746.SH,600746,江苏索普,江苏,化工原料
